cities;code_com;traffic_dir;level_0;index;Web_Adult;Tor;YouTube;c;pop;Tor_to_darknet_share;Pornography_in_darknet_URL_share;Child_pornography_to_pornography_in_darknet_URL_share;cpc;cpc_per_1000;log_cpc;log_cpc_per_1000;yt_per_1000;wa_per_1000;tor_per_1000;log_yt_per_1000;log_wa_per_1000;log_tor_per_1000;sv_19;sv_17_21;sv_com_19;sv_com_17_21
Grenoble;38111;DL;2029406835;2029406835;729557876.0;55670281.0;53682670832.0;0.0010818227656044532;8029;11;0.41705436279529645;0.4150197628458498;60225.377353397045;7500.981112641305;11.005849093190252;1.3707621239494645;6686096753.269399;90865347.614896;6933650.641424835;3.077139878324399;2.541779705979824;2.2213173505727846;0.6969355639234055;0.6766470263187667;;
Grenoble;38115;DL;2021542788;2021542788;4154879.0;555750.0;312574906.0;0.0007886293169875904;713;11;0.41705436279529645;0.4150197628458498;438.28074291585335;614.69949918072;6.082859670607065;8.531359986826178;438393977.5596073;5827319.775596073;779453.01542777;27.43387755626573;21.374184942927535;18.55269822135546;0.0;0.3033482892304518;0.0;0.0
Grenoble;38126;DL;2028462031;2028462031;312435530.0;20689791.0;24914061378.0;0.0008319425701090776;3996;11;0.41705436279529645;0.4150197628458498;17212.717899559662;4307.486961851767;9.7534038023357;2.4407917423262515;6234750094.594595;78187069.56956957;5177625.375375375;5.990665213964475;4.894872047511795;4.2155032402833825;0.6969355639234055;0.6766470263187667;;
Grenoble;38150;DL;2026079664;2026079664;215087690.0;7366169.0;12973709639.0;0.0008955430782077748;6742;11;0.41705436279529645;0.4150197628458498;6596.721660858687;978.4517444168922;8.794328086557524;1.3044093869115283;1924311723.3758528;31902653.515277363;1092579.2049836842;3.453899556699029;2.8458256249487666;2.345358694597558;0.6969355639234055;0.6766470263187667;;
Grenoble;38151;DL;2027506800;2027506800;648799513.0;20109907.0;34141857685.0;0.0010306322368584231;35855;11;0.41705436279529645;0.4150197628458498;20725.91843442486;578.0482062313447;9.939140294313514;0.2772037454835731;952220267.3267326;18095091.702691395;560867.5777436899;0.6764409417534482;0.5659080828377819;0.4690203078280086;0.514459005740279;0.7687063139150189;0.514459005740279;0.7687063139150189
Grenoble;38153;DL;2026435764;2026435764;12545127.0;691265.0;838909191.0;0.000583251583503669;469;11;0.41705436279529645;0.4150197628458498;403.18140587066375;859.6618462061061;5.9993865993015625;12.791869081666444;1788718957.3560767;26748671.641791046;1473912.579957356;43.81154162850818;34.85041121809514;28.67010347846996;0.0;0.0;0.0;0.0
Grenoble;38158;DL;2026094811;2026094811;770824984.0;15679640.0;32882930790.0;0.0009538322840013435;10391;11;0.41705436279529645;0.4150197628458498;14955.746833518826;1439.298126601754;9.61285090853456;0.9251131660604908;3164558828.794149;74181982.86979118;1508963.5261283803;2.330499426341153;1.969297652493169;1.5944445783311805;0.601202404809619;0.6310508394427728;0.601202404809619;0.661898691898565
Grenoble;38169;DL;2027251515;2027251515;551077722.0;26172446.0;33923146561.0;0.0006821845336747427;22411;11;0.41705436279529645;0.4150197628458498;17854.437869637386;796.6818914656814;9.790007376454671;0.4368393813955054;1513682859.3547812;24589608.763553612;1167839.2753558522;1.0819402707486594;0.8981030035889087;0.7621354574065953;1.03399250355435;0.7570553912449955;1.03399250355435;0.7570553912449955
Grenoble;38170;DL;2024680527;2024680527;131768199.0;6428007.0;10792754666.0;0.0008500198243471441;2722;11;0.41705436279529645;0.4150197628458498;5463.933381042212;2007.3230643064703;8.605924208834098;3.1616180047149514;3965009061.719324;48408596.25275533;2361501.4695077147;8.487193564176048;6.86868290546422;5.759065060552768;0.6969355639234055;0.6766470263187667;;
Grenoble;38179;DL;2027954490;2027954490;376583348.0;28009431.0;26311672956.0;0.0010661308068982767;6601;11;0.41705436279529645;0.4150197628458498;29861.717272791604;4523.817190242631;10.304332580249666;1.5610259930691812;3986013173.1555824;57049439.175882444;4243210.271171035;3.634794503301633;2.9914634080494205;2.597796066180343;0.6969355639234055;0.6766470263187667;;
Grenoble;38185;DL;2028134703;2028134703;3693075780.0;157116308.0;201867206506.0;0.0005286599797954584;158180;11;0.41705436279529645;0.4150197628458498;83061.10421281702;525.1049703680429;11.327331811255023;0.07161039202968152;1276186663.965103;23347299.152863827;993275.4330509546;0.16456490026953527;0.13926998035471502;0.11931025985795302;1.04931794333683;1.1090073476273012;1.04931794333683;1.1090073476273012
Grenoble;38187;DL;2027614543;2027614543;485404180.0;43679077.0;35093101771.0;0.001133211772218567;1796;11;0.41705436279529645;0.4150197628458498;49497.64425604125;27559.935554588665;10.809680356637259;6.018752982537449;19539588959.354122;270269587.97327393;24320198.77505568;13.519638317017145;11.136131660731719;9.795311669390468;0.6969355639234055;0.6766470263187667;;
Grenoble;38188;DL;2028406569;2028406569;145675088.0;11112758.0;8311309497.0;0.0010397622267764913;1360;11;0.41705436279529645;0.4150197628458498;11554.626003708268;8496.048532138431;9.354841155564875;6.878559673209467;6111256983.088235;107114035.29411766;8171145.5882352935;16.79476692225414;13.821242114027694;11.929120864435768;0.0;0.0;0.0;0.0
Grenoble;38200;DL;2028813496;2028813496;283008687.0;45460044.0;18433825958.0;0.001097771107568834;3734;11;0.41705436279529645;0.4150197628458498;49904.72285200793;13364.949880023549;10.817870923593754;2.8971266533459437;4936750390.465988;75792363.95286556;12174623.460096411;6.330330257395542;5.211833998727764;4.722106144689892;0.6969355639234055;0.4427354020151329;;0.0
Grenoble;38203;DL;2021594145;2021594145;1441150.0;68242.0;96473134.0;0.0006011512012806032;445;11;0.41705436279529645;0.4150197628458498;41.02376027779092;92.18822534335038;3.714151417818547;8.346407680491117;216793559.5505618;3238539.3258426967;153352.80898876407;41.31410140090452;31.86730778414184;25.013068516987964;0.6969355639234055;0.6766470263187667;;
Grenoble;38205;DL;2026025703;2026025703;2071556.0;159539.0;122534856.0;0.0008029383401727946;2645;11;0.41705436279529645;0.4150197628458498;128.09997985282746;48.4309942732807;4.852811051625763;1.8347111726373395;46326977.69376182;783196.9754253308;60317.20226843101;7.041174323724418;5.498605131827887;4.529317083336453;0.6969355639234055;0.6766470263187667;;
Grenoble;38212;DL;2021637251;2021637251;436606.0;46163.0;30052104.0;0.0005904837528700776;1304;11;0.41705436279529645;0.4150197628458498;27.258501483741394;20.90375880655015;3.3053654535080135;2.534789458211667;23046092.024539877;334820.5521472393;35401.073619631905;13.204327632770992;9.959192074815697;8.23614562147594;0.0;0.3033482892304518;0.0;0.0
Grenoble;38225;DL;2017503145;2017503145;722999.0;23137.0;45124744.0;0.00043012170495851604;2969;11;0.41705436279529645;0.4150197628458498;9.951725887625186;3.351878035576014;2.297745992171474;0.7739124257903247;15198633.883462446;243515.99865274504;7792.859548669585;5.936322432290681;4.544009133719798;3.3847047311241774;0.6969355639234055;0.6766470263187667;;
Grenoble;38229;DL;2026011525;2026011525;530708286.0;43360707.0;43648894864.0;0.0009333463410022096;17115;11;0.41705436279529645;0.4150197628458498;40470.5572217189;2364.6250202581887;10.608330006535164;0.6198264683923554;2550329819.69033;31008371.954425942;2533491.4986853637;1.4314603447730117;1.1738079498111076;1.027465043547373;0.6969355639234055;0.6766470263187667;;
Grenoble;38235;DL;2025185250;2025185250;94447337.0;6985169.0;6845946772.0;0.0010792694780366924;422;11;0.41705436279529645;0.4150197628458498;7538.879700628085;17864.643840350913;8.927828869144221;21.15599258091048;16222622682.464455;223808855.45023698;16552533.17535545;53.66569336960439;43.51552833341764;37.34431219214087;0.0;0.0;0.0;0.0
Grenoble;38248;DL;2026797875;2026797875;11352373.0;502034.0;701099451.0;0.0006600571969670413;552;11;0.41705436279529645;0.4150197628458498;331.37115482215165;600.310063083608;5.803239060836552;10.513114240645928;1270107701.0869565;20565893.115942027;909481.884057971;36.89884113246683;29.429234338638487;23.779752038884094;0.0;0.0;0.0;0.0
Grenoble;38249;DL;2022699297;2022699297;7001758.0;374145.0;498017278.0;0.0008418321406399688;5015;11;0.41705436279529645;0.4150197628458498;314.9672862597411;62.80504212557151;5.752468780288843;1.1470525982629796;99305538.98305085;1396163.110667996;74605.18444666002;3.9932493178796;3.1429056467289413;2.5588033303678954;0.6969355639234055;0.6766470263187667;;
Grenoble;38252;DL;2027507472;2027507472;81835857.0;5112450.0;3796059653.0;0.0009302010595504219;349;11;0.41705436279529645;0.4150197628458498;4755.606406898554;13626.379389394138;8.467079497215915;24.260972771392307;10876961756.446991;234486696.27507162;14648853.868194843;63.20123046495789;52.20695144744726;44.26128739064261;0.0;0.0;0.0;0.0
Grenoble;38254;DL;2022758702;2022758702;944456.0;62626.0;62152825.0;0.0008601964023412164;492;11;0.41705436279529645;0.4150197628458498;53.87065989302101;109.49321116467686;3.9865859863486386;8.102817045424063;126326880.08130081;1919626.0162601627;127288.61788617885;36.473794368767116;27.96415524256828;22.449056516917786;0.6969355639234055;0.6766470263187667;;
Grenoble;38258;DL;2025971850;2025971850;75416345.0;2964414.0;5492778409.0;0.0009184389760711243;80;11;0.41705436279529645;0.4150197628458498;2722.6333588109055;34032.91698513632;7.9093548375600236;98.8669354695003;68659730112.5;942704312.5;37055175.0;280.3337506234733;226.7316823334217;186.27737414697094;0.0;0.0;0.0;0.0
Grenoble;38264;DL;2022179291;2022179291;987194.0;68181.0;72331138.0;0.0007502141108615989;130;11;0.41705436279529645;0.4150197628458498;51.15034829265468;393.4642176358052;3.934769301615013;30.267456166269334;556393369.2307693;7593800.0;524469.2307692308;139.20588670881256;106.17401426399235;85.61477855878555;0.6969355639234055;0.4427354020151329;;0.0
Grenoble;38271;DL;2028953556;2028953556;276712073.0;17489097.0;19984014476.0;0.0010977868627341104;892;11;0.41705436279529645;0.4150197628458498;19199.300927682543;21523.87996376967;9.862629147336477;11.05675913378529;22403603672.64574;310215328.4753363;19606610.986547086;26.589908648776763;21.792026990916842;18.696287237846818;0.6969355639234055;0.5094253320148627;;0.0
Grenoble;38277;DL;2026568301;2026568301;170005877.0;13924461.0;11546956312.0;0.0010404596612351715;498;11;0.41705436279529645;0.4150197628458498;14487.839974942357;29092.048142454532;9.581064954150396;19.239086253314046;23186659261.044178;341377263.05220884;27960765.06024096;46.52547734219964;38.054906757038594;33.03043701941287;0.0;0.0;0.0;0.0
Grenoble;38279;DL;2026992557;2026992557;129401433.0;11368045.0;6401055226.0;0.0010453350999805918;1164;11;0.41705436279529645;0.4150197628458498;11883.416456658868;10209.120667232704;9.382899132100123;8.060909907302511;5499188338.487972;111169615.97938144;9766361.683848798;19.39839234775213;16.046761180548383;13.95731693061098;0.6969355639234055;0.540520431392219;;0.0
Grenoble;38280;DL;2024684995;2024684995;3790871.0;280352.0;274107621.0;0.0008452049081211649;503;11;0.41705436279529645;0.4150197628458498;236.95488640158482;471.0832731641845;5.467869770279821;10.870516441908192;544945568.5884691;7536522.862823062;557359.8409542743;38.62630489981663;30.115519614231705;24.93797462319302;0.0;0.0;0.0;0.0
Grenoble;38281;DL;2027828394;2027828394;573395263.0;23106941.0;40245508704.0;0.0007182542283832061;2240;11;0.41705436279529645;0.4150197628458498;16596.65807825127;7409.222356362174;9.716956633489652;4.337927068522166;17966744957.142857;255980028.125;10315598.660714285;10.901010825710324;9.003163325951219;7.569483752923468;0.6969355639234055;0.6766470263187667;;
Grenoble;38309;DL;2027792648;2027792648;252821123.0;8532865.0;13894966991.0;0.0009660056509824008;2208;11;0.41705436279529645;0.4150197628458498;8242.795809069943;3733.150275846894;9.01709486257246;4.083829195005643;6293010412.59058;114502320.19927536;3864522.1920289854;10.57735168683665;8.762768465995126;7.228005315427112;0.6969355639234055;0.540520431392219;;0.0
Grenoble;38317;DL;2026267849;2026267849;275394417.0;7003903.0;18840266201.0;0.0009789729098259032;10698;11;0.41705436279529645;0.4150197628458498;6856.631300048373;640.9264628947816;8.832971535975563;0.8256656885376297;1761101720.0411294;25742607.68367919;654692.7463077211;2.211559378908166;1.8165745813911187;1.4733574614940141;0.559910414333707;0.8054947734448488;0.559910414333707;0.952638581902025
Grenoble;38325;DL;2028559170;2028559170;525541980.0;24077043.0;30236484861.0;0.0011122944047598344;505;11;0.41705436279529645;0.4150197628458498;26780.760212061938;53031.20834071671;10.195439006148522;20.188988130987173;59874227447.52476;1040677188.118812;47677312.87128712;47.78676265372702;39.762258675076446;33.65696905319041;0.0;0.3033482892304518;0.0;0.0
Grenoble;38328;DL;2028825235;2028825235;241487559.0;11438328.0;17432972616.0;0.001021709385289739;900;11;0.41705436279529645;0.4150197628458498;11686.647069622408;12985.163410691564;9.366202192933697;10.406891325481885;19369969573.333336;268319510.0;12709253.333333334;26.201810253213647;21.447031682446646;18.05831153265362;0.6969355639234055;0.6766470263187667;;
Grenoble;38334;DL;2021823232;2021823232;1083356.0;69270.0;81244329.0;0.0007858392435351106;1327;11;0.41705436279529645;0.4150197628458498;54.43508439967711;41.02116382794055;3.997008879799051;3.012063963676753;61224061.03993971;816394.875659382;52200.45214770158;13.724922064668519;10.471419885829578;8.399221696320009;0.0;0.23391162430363382;0.0;0.0
Grenoble;38364;DL;2026428699;2026428699;58597101.0;5683805.0;4345166138.0;0.0008296037044477992;439;11;0.41705436279529645;0.4150197628458498;4715.3056833589235;10741.015224052218;8.458569025067623;19.267810991042424;9897872751.708427;133478589.97722095;12947164.009111617;50.55200417204226;40.74304278435934;35.4285454687573;0.6969355639234055;0.6766470263187667;;
Grenoble;38382;DL;2026769843;2026769843;511873256.0;14310772.0;27635497167.0;0.0006830766917081362;15902;11;0.41705436279529645;0.4150197628458498;9775.354793549428;614.7248643912355;9.187619680210169;0.5777650408885782;1737862983.7127404;32189237.580178592;899935.3540435166;1.5119083708057408;1.2610732993009683;1.0361289836728327;0.94079277471149;0.8841369916093418;0.94079277471149;1.0837089455095132
Grenoble;38388;DL;2027214588;2027214588;327063073.0;33241180.0;23021659720.0;0.0010974043288880927;2145;11;0.41705436279529645;0.4150197628458498;36479.01482934829;17006.533719975894;10.504492438049162;4.897199271817792;10732708494.172495;152476957.10955712;15497053.613053612;11.123403886566642;9.140169507717431;8.074265746722494;0.6969355639234055;0.6766470263187667;;
Grenoble;38391;DL;2002734045;2002734045;118803.0;1789.0;18859477.0;0.00025368315065660947;261;11;0.41705436279529645;0.4150197628458498;0.4538391565246743;1.738847343006415;-0.7900124244957076;-3.0268675268034775;72258532.56704982;455183.90804597706;6854.4061302681985;64.1859237706445;44.77096528014212;28.695065454056394;0.0;0.0;0.0;0.0
Grenoble;38397;DL;2017587774;2017587774;1548586.0;62667.0;127969690.0;0.0006798167428468762;6907;11;0.41705436279529645;0.4150197628458498;42.60207582398519;6.167956540319269;3.7519029803507045;0.5432029796367026;18527535.83321268;224205.29897205732;9072.969451281308;2.7026645427780633;2.0635373989387995;1.5991878199332221;0.6969355639234055;0.6766470263187667;;
Grenoble;38402;DL;2025422168;2025422168;6430494.0;484286.0;487781412.0;0.0008881017665544698;533;11;0.41705436279529645;0.4150197628458498;430.09525211759797;806.9329308022476;6.064006700708993;11.37712326587053;915162123.8273921;12064716.69793621;908604.1275797373;37.533542096133196;29.411936061227813;24.559907917958064;0.0;0.0;0.0;0.0
Grenoble;38421;DL;2028063132;2028063132;934534088.0;44401082.0;70433015878.0;0.0010072516678527818;38634;11;0.41705436279529645;0.4150197628458498;44723.063898968125;1157.6089428733271;10.70824461842859;0.27717152297014525;1823083705.492571;24189420.92457421;1149274.7838691308;0.646527099594024;0.534647167299663;0.455784397071877;0.527217609068143;0.6017656545385156;0.527217609068143;0.6017656545385156
Grenoble;38422;DL;2028576446;2028576446;10409880.0;616353.0;661382812.0;0.0010008919004234743;5416;11;0.41705436279529645;0.4150197628458498;616.9027255017097;113.90375286220637;6.424711354266637;1.186246557287045;122116471.9350074;1922060.5612998523;113802.25258493352;3.7499710802944284;2.983431667863218;2.461516826132227;0.6969355639234055;0.6766470263187667;;
Grenoble;38423;DL;2029429350;2029429350;858571849.0;32537956.0;43804404543.0;0.0006228325167029219;5757;11;0.41705436279529645;0.4150197628458498;20265.697023848938;3520.1836067133813;9.916684933923598;1.7225438481715474;7608894310.057322;149135287.30241445;5651894.389438944;4.256209867919997;3.5731771627795648;3.0046756718404195;0.6969355639234055;0.6766470263187667;;
Grenoble;38433;DL;2027462430;2027462430;21687372.0;1184044.0;1293551935.0;0.0008786944788982131;1105;11;0.41705436279529645;0.4150197628458498;1040.4129255725559;941.5501588891908;6.947372957154144;6.287215345840854;1170635235.2941177;19626580.995475113;1071533.0316742081;18.987020551618198;15.287095668449451;12.655607471400684;0.0;0.16722169430390404;0.0;0.0
Grenoble;38436;DL;2028857818;2028857818;569038678.0;65257645.0;40122992527.0;0.001061184174737274;2186;11;0.41705436279529645;0.4150197628458498;69250.380154623;31679.039411995884;11.145483913631962;5.0985745259066615;18354525401.18939;260310465.6907594;29852536.59652333;11.168899993899943;9.222076379311899;8.231406112559368;0.0;0.16722169430390404;0.0;0.0
Grenoble;38438;DL;2007447858;2007447858;40187.0;1683.0;4388122.0;0.00023973963706872562;263;11;0.41705436279529645;0.4150197628458498;0.4034818091866652;1.534151365728765;-0.9076238748493116;-3.4510413492369265;16684874.52471483;152802.2813688213;6399.239543726236;58.15365742619818;40.30912106168422;28.24461290566846;0.0;0.0;0.0;0.0
Grenoble;38442;DL;2016889926;2016889926;727853.0;52389.0;70755950.0;0.000583023243748714;1041;11;0.41705436279529645;0.4150197628458498;30.54400471675138;29.34102278266223;3.419168421408189;3.2845037669627177;67969212.29586935;699186.3592699327;50325.6484149856;17.36286953880061;12.966238601068866;10.438474471285259;0.6969355639234055;0.6766470263187667;;
Grenoble;38445;DL;2026149630;2026149630;183707197.0;5846073.0;8758111672.0;0.0009320841252981889;760;11;0.41705436279529645;0.4150197628458498;5449.03183863436;7169.77873504521;8.6031932275894;11.319991088933422;11523831147.368422;241719996.0526316;7692201.315789473;30.1226923106588;25.03796543082308;20.501685147034316;0.0;0.3033482892304518;0.0;0.0
Grenoble;38450;DL;2020037662;2020037662;1245379.0;77055.0;74412637.0;0.0006617771932522299;1423;11;0.41705436279529645;0.4150197628458498;50.99324162605057;35.835025738616004;3.931693106806891;2.762960721578982;52292787.772312015;875178.4961349262;54149.68376669009;12.737270792361642;9.862930751388594;7.9074312941458045;0.6969355639234055;0.4427354020151329;;0.0
Grenoble;38471;DL;2027475807;2027475807;48553720.0;2656442.0;6870308310.0;0.0009206467436964486;1113;11;0.41705436279529645;0.4150197628458498;2445.6446771184815;2197.344723376893;7.80206403877682;7.009940735648535;6172783746.630728;43624186.882300094;2386740.341419587;20.350830925339576;15.901330971972529;13.290654260013984;0.6969355639234055;0.6766470263187667;;
Grenoble;38472;DL;2025751651;2025751651;98429609.0;2454089.0;6217684144.0;0.0009474689435640127;191;11;0.41705436279529645;0.4150197628458498;2325.1731122420642;12173.68121592704;7.751549772127988;40.58403022056538;32553320125.654453;515338267.0157068;12848633.507853404;118.066300263099;96.36048283367202;77.03280717756029;0.0;0.0;0.0;0.0
Grenoble;38474;DL;2027133543;2027133543;757789685.0;27848231.0;41774001973.0;0.0006601464599110485;11372;11;0.41705436279529645;0.4150197628458498;18383.911109435117;1616.5943641782553;9.819231164863353;0.8634568382750046;3673408544.934928;66636447.85437918;2448841.9803024973;2.150504750317435;1.7979173799406627;1.507411185672632;0.6969355639234055;0.6766470263187667;;
Grenoble;38478;DL;2027591295;2027591295;231204141.0;22602543.0;14362217057.0;0.000887553991273086;1038;11;0.41705436279529645;0.4150197628458498;20060.977252571553;19326.56768070477;9.906531776808457;9.543864910220094;13836432617.53372;222740020.2312139;21775089.59537572;22.531663564359718;18.55376840607105;16.313654123349004;0.0;0.0;0.0;0.0
Grenoble;38485;DL;2028955624;2028955624;1029364906.0;49739187.0;57256791096.0;0.0008012257604211411;11981;11;0.41705436279529645;0.4150197628458498;39852.31792680434;3326.2931246811067;10.592935848820478;0.8841445496052481;4778965954.093983;85916443.20173608;4151505.4669894;2.0675078953434562;1.7320931352055662;1.4792007053845242;0.6969355639234055;0.6766470263187667;;
Grenoble;38486;DL;2029423495;2029423495;676052771.0;39045942.0;36317605608.0;0.0010010090769562944;7352;11;0.41705436279529645;0.4150197628458498;39085.342360309005;5316.28704574388;10.573502799994577;1.4381804678991534;4939826660.500545;91954947.08922742;5310927.910772579;3.3073406506551266;2.765476291426809;2.3776182686066836;0.6969355639234055;0.6766470263187667;;
Grenoble;38516;DL;2029081155;2029081155;475453287.0;33043275.0;40869773735.0;0.0009066957127983791;6644;11;0.41705436279529645;0.4150197628458498;29960.195779317863;4509.361194960546;10.307624972299987;1.5514185689795286;6151380754.816376;71561301.47501504;4973400.812763395;3.6775521671124163;3.0071913298278514;2.6058592149278734;1.81763102090276;1.8249902279710433;1.81763102090276;1.8249902279710433
Grenoble;38524;DL;2028739834;2028739834;594778336.0;148105210.0;37815732713.0;0.0010295073396189413;8278;11;0.41705436279529645;0.4150197628458498;152475.40073080463;18419.352588886763;11.934758555335033;1.441744208182536;4568220912.418459;71850487.55738102;17891424.257066924;2.942255504025066;2.440649836863993;2.2727027612409296;0.6969355639234055;0.6766470263187667;;
Grenoble;38528;DL;2027861955;2027861955;397460380.0;18299987.0;19073454220.0;0.0008484740806405114;1265;11;0.41705436279529645;0.4150197628458498;15527.06464555831;12274.359403603408;9.65033988640126;7.628727182925897;15077829422.9249;314197928.85375494;14466392.885375494;18.712698319267897;15.65265281749803;13.219297160022833;0.0;0.3033482892304518;0.0;0.0
Grenoble;38529;DL;2028014823;2028014823;497658437.0;30194310.0;26616542885.0;0.0010224710695963543;3725;11;0.41705436279529645;0.4150197628458498;30872.8084414239;8288.002266154066;10.337631089756675;2.7752029771158857;7145380640.268456;133599580.40268457;8105855.033557047;6.444241281180204;5.375952894012066;4.623668202415454;0.6969355639234055;0.6766470263187667;;
Grenoble;38533;DL;2028835394;2028835394;217112984.0;12148911.0;13936483992.0;0.001064219688336743;721;11;0.41705436279529645;0.4150197628458498;12929.110278050828;17932.191786478266;9.467236658729417;13.130702716684352;19329381403.606102;301127578.3633842;16850084.604715675;32.396360590949556;26.624033896811298;22.62517350083804;0.6969355639234055;0.540520431392219;;0.0
Grenoble;38538;DL;2023206162;2023206162;5490284.0;171352.0;330363795.0;0.0008411913491038103;4797;11;0.41705436279529645;0.4150197628458498;144.13982005163612;30.04790912062458;4.970783801067849;1.036227600806306;68868833.64602877;1144524.494475714;35720.65874504899;4.089160936899943;3.235040763511921;2.5122941837087716;0.6969355639234055;0.6766470263187667;;
Grenoble;38540;DL;2027140650;2027140650;312820437.0;20000627.0;23211807676.0;0.0007687730950242728;1440;11;0.41705436279529645;0.4150197628458498;15375.943921216036;10677.738834177802;9.640559484040054;6.694832975027815;16119310886.11111;217236414.58333334;13889324.305555556;16.57494926229062;13.58412493067979;11.674495959046432;0.0;0.3033482892304518;0.0;0.0
Grenoble;38545;DL;2027607760;2027607760;539572951.0;63506512.0;36542646715.0;0.0011443042441681645;8372;11;0.41705436279529645;0.4150197628458498;72670.77121391647;8680.216341843821;11.193694536103102;1.3370394811398834;4364864633.89871;64449707.4773053;7585584.328714764;2.9051296964445537;2.4016111506412963;2.14604073217702;0.6969355639234055;0.6766470263187667;;
Grenoble;38548;DL;2025196357;2025196357;2999976.0;364638.0;224564905.0;0.0008660701551083357;4208;11;0.41705436279529645;0.4150197628458498;315.8020892183933;75.04802500437104;5.755115717437382;1.3676605792389216;53366184.64828897;712922.0532319391;86653.51711026617;4.56978976532652;3.5442288133556046;3.0434078801337185;0.6969355639234055;0.6766470263187667;;
Grenoble;38562;DL;2027772075;2027772075;327671226.0;8814271.0;13564905691.0;0.0009029599376040191;7428;11;0.41705436279529645;0.4150197628458498;7958.933592184915;1071.477327973198;8.982050299032494;1.2092151721906965;1826185472.6709747;44112981.42164782;1186627.759827679;3.1409197402605944;2.6396770737606126;2.1529190455642166;0.6969355639234055;0.6766470263187667;;
Grenoble;38565;DL;2024752239;2024752239;15961111.0;1137739.0;1193394084.0;0.0007335483623128697;9356;11;0.41705436279529645;0.4150197628458498;834.5865801894821;89.20335401768726;6.726936488696142;0.7189970595015115;127553878.15305686;1705975.9512612226;121605.28003420265;2.23386781271644;1.7727304146100886;1.4904396662705601;0.6969355639234055;0.6766470263187667;;
Grenoble;38567;DL;2022032015;2022032015;1480818.0;135535.0;151174776.0;0.0005209555442070217;441;11;0.41705436279529645;0.4150197628458498;70.6077096840987;160.1081852247136;4.257139340861401;9.653377190161908;342799945.5782313;3357863.9455782315;307335.60090702947;42.70736322538771;32.21792561396625;26.79588478124841;0.6969355639234055;0.6766470263187667;;
Lille;59005;DL;3214989085;3214989085;667267900.0;15502244.0;23214231093.0;0.0010868492756776573;3462;11;0.41705436279529645;0.4150197628458498;16848.60266277831;4866.725205886282;9.732023004316764;2.811098499224946;6705439368.284229;192740583.4777585;4477829.0005777;6.894289814194455;5.869064752286502;4.782349897632654;0.6672782579305683;0.6947734189796178;;
Lille;59009;DL;3220342592;3220342592;6827931754.0;149429596.0;296884435341.0;0.0012103921616783402;62358;11;0.41705436279529645;0.4150197628458498;180868.41172116107;2900.4844882959856;12.105525038784764;0.19412946275994683;4760967884.48956;109495682.25408128;2396317.970428814;0.42362822401987776;0.363133641983517;0.3018431622262882;1.22665719773391;1.0818510478212882;1.22665719773391;1.0818510478212882
Lille;59011;DL;3214124626;3214124626;1058224286.0;21122518.0;35710104214.0;0.0009748942416640765;10490;11;0.41705436279529645;0.4150197628458498;20592.221167645806;1963.0334764200004;9.93266867024277;0.9468702259525995;3404204405.529075;100879340.8960915;2013586.0819828408;2.316367923440487;1.9809206995675785;1.6078026914376193;0.6672782579305683;0.681375294796615;;0.795954677404249
Lille;59013;DL;3216861096;3216861096;356888662.0;5232517.0;10917657105.0;0.0008590387064430165;1432;11;0.41705436279529645;0.4150197628458498;4494.934635121093;3138.9208345817688;8.410706405113915;5.873398327593516;7624062224.162011;249223925.97765362;3653992.318435754;16.140815107136643;13.752049175945205;10.803354037864526;0.6672782579305683;0.49643921304686583;;0.0
Lille;59017;DL;3203536617;3203536617;609748649.0;79608126.0;27437500762.0;0.0006173418064314436;25015;11;0.41705436279529645;0.4150197628458498;49145.424311461975;1964.6381895447523;10.802539024831846;0.43184245551996187;1096841925.324805;24375320.767539475;3182415.5906456127;0.9608305638838301;0.8086571009152784;0.7272687080164456;2.12774499177004;1.9365116458258498;2.12774499177004;1.9365116458258498
Lille;59022;DL;3207207096;3207207096;6775173.0;598093.0;273798963.0;0.000483726378450124;2268;11;0.41705436279529645;0.4150197628458498;289.31336086637003;127.56321025854058;5.667510394345913;2.498902290275976;120722646.82539682;2987289.6825396824;263709.43562610226;8.566095539407128;6.935086181419478;5.86485958520092;0.0;0.33177999514470236;0.0;0.0
Lille;59025;DL;3216743403;3216743403;162371996.0;6021750.0;14216336338.0;0.0010707058104635107;1610;11;0.41705436279529645;0.4150197628458498;6447.522714158646;4004.6724932662396;8.771451260689759;5.448106373099229;8830022570.186337;100852171.42857143;3740217.391304348;14.520284215301476;11.742484802732292;9.6962040203199;0.6672782579305683;0.465235646730816;;0.0
Lille;59034;DL;3207771322;3207771322;9373497.0;1850442.0;646831848.0;0.00047321194388238525;2704;11;0.41705436279529645;0.4150197628458498;875.6512558616088;323.8355236174589;6.774967901922645;2.505535466687369;239212961.53846154;3466529.9556213017;684335.0591715977;7.502809513234877;5.93690709947046;5.336884277898242;0.6672782579305683;0.6947734189796178;;
Lille;59044;DL;3215526960;3215526960;805407849.0;30795629.0;30646139949.0;0.0007828686419135932;4750;11;0.41705436279529645;0.4150197628458498;24108.932252104867;5075.5646846536565;10.090337683678774;2.124281617616584;6451818936.631579;169559547.15789473;6483290.315789473;5.083320537205017;4.317233547747838;3.6300806994291404;0.6672782579305683;0.6947734189796178;;
