code_com,adult_entertainment,amateur_sports_team,church_cathedral,mosque,religious_organization,school
69294,0.0,0.0,0.0,0.0,0.0,0.0
69296,0.0,0.0,0.0,0.0,0.34293552812071326,0.0
69297,0.0,0.0,0.0,0.0,0.0,0.0
69298,0.0,0.0,0.0,0.0,0.0,0.0
69381,0.0,0.0,0.2028740490278952,0.0,0.2028740490278952,0.47337278106508873
69382,0.06571381632988335,0.032856908164941676,0.2628552653195334,0.0,0.2628552653195334,0.8214227041235419
69383,0.0098046905639658,0.0098046905639658,0.0784375245117264,0.0098046905639658,0.08824221507569222,0.27453133579104244
69384,0.0,0.0,0.19401330376940132,0.0,0.02771618625277162,0.19401330376940132
69385,0.020437777187353103,0.020437777187353103,0.22481554906088413,0.0,0.16350221749882482,0.2656911034355904
69386,0.01944919869301385,0.01944919869301385,0.13614439085109695,0.0,0.1555935895441108,0.2722887817021939
69387,0.012188433176915108,0.012188433176915108,0.08531903223840576,0.012188433176915108,0.03656529953074532,0.23158023036138703
69388,0.0,0.011831939136505081,0.023663878273010162,0.0,0.05915969568252541,0.17747908704757623
69389,0.0,0.03944306393720664,0.15777225574882656,0.05916459590580996,0.05916459590580996,0.2761014475604465
72001,0.0,0.0,0.0,0.0,0.0,0.0
72003,0.0,0.09007386056566384,0.09007386056566384,0.0,0.0,0.09007386056566384
72008,0.0,0.0,0.0,0.0,0.0,0.19043991620643688
72024,0.0,0.0,0.0,0.0,0.0,0.0
72047,0.0,0.0,0.0,0.0,0.0,0.0
72054,0.0,0.0,0.0,0.0,0.0,0.2592688618096966
72058,0.0,0.0,0.0,0.0,0.0,0.0
72065,0.0,0.0,0.4185851820845542,0.0,0.0,0.0
72066,0.0,0.0,0.0,0.0,0.0,0.0
72073,0.0,0.0,0.0,0.0,0.0,0.0
72095,0.0,0.1342822613132805,0.1342822613132805,0.0,0.268564522626561,0.1342822613132805
72096,0.0,0.0,0.0,0.0,0.0,0.0
72113,0.0,0.0,0.0,0.0,0.0,0.0
72127,0.0,0.0,0.0,0.0,0.0,0.0
72129,0.0,0.0,0.0,0.0,0.0,0.0
72130,0.0,0.0,0.0,0.0,0.0,0.0
72155,0.0,0.0,0.0,0.0,0.0,0.0
72157,0.0,0.0,0.0,0.0,0.0,0.0
72181,0.0,0.03496723570014896,0.0909148128203873,0.020980341420089376,0.11888860138050646,0.19581651992083415
72198,0.0,0.0,0.0,0.0,0.0,0.3770739064856712
72200,0.0,0.0,0.0,0.0,0.0,0.0
72213,0.0,0.18942981625307823,0.0,0.0,0.0,0.37885963250615645
72217,0.0,0.41631973355537055,0.0,0.0,0.0,0.0
72231,0.0,0.0,0.0,0.0,0.0,0.0
72247,0.0,0.7552870090634441,0.0,0.0,0.0,0.0
72249,0.0,0.0,0.0,0.0,0.0,0.0
72257,0.0,0.0,0.0,0.0,0.0,0.0
72260,0.0,0.0,0.0,0.0,0.0,0.0
72280,0.0,0.0,0.0,0.0,0.0,0.0
72300,0.0,0.0,0.0,0.0,0.0,0.0
72310,0.0,0.0,0.0,0.0,0.0,0.0
72320,0.0,0.0,0.0,0.0,0.0,0.0
72328,0.0,0.0,0.0,0.0,0.0,0.27972027972027974
72329,0.0,0.0,0.0,0.0,0.0,0.0
72339,0.0,0.0,0.0,0.0,0.0,0.0
72344,0.0,0.0,0.0,0.0,0.0,0.0
72350,0.0,0.0,0.0,0.0,0.0,0.0
72360,0.0,0.0,0.0,0.0,0.0,0.0
72381,0.0,0.0,0.0,0.0,0.0,0.0
72386,0.23507287259050305,0.0,0.23507287259050305,0.0,0.0,0.0
13002,0.0,0.0,0.0,0.0,0.0,0.0
13005,0.0,0.0,0.0,0.0,0.0,0.0
13022,0.0,0.0,0.0,0.0,0.0,0.0
13070,0.0,0.0,0.0,0.0,0.0,0.0
13071,0.0,0.0,0.0,0.0,0.0,0.0
13075,0.0,0.0,0.0,0.0,0.0,0.0
13088,0.0,0.0,0.0,0.0,0.0,0.0
13106,0.0,0.0,0.0,0.0,0.0,0.0
13107,0.0,0.0,0.0,0.0,0.0,0.0
13201,0.0,0.0,0.17412069051290982,0.024874384358987114,0.3233669966668325,0.2984926123078454
13202,0.0,0.0,0.20090003214400515,0.04018000642880103,0.1205400192864031,0.3616200578592093
13203,0.0,0.0,0.08372930316287443,0.041864651581437214,0.08372930316287443,0.18839093211646746
13204,0.0,0.020801264716894786,0.04160252943378957,0.0,0.06240379415068436,0.10400632358447394
13205,0.021610407572286813,0.0,0.04322081514457363,0.0,0.08644163028914725,0.1944936681505813
13206,0.023218017181332717,0.0,0.18574413745066173,0.0,0.162526120269329,0.6036684467146506
13207,0.0,0.0,0.08529269610212378,0.0,0.11372359480283172,0.2843089870070793
13208,0.012387889599127894,0.012387889599127894,0.09910311679302315,0.012387889599127894,0.07432733759476735,0.2601456815816858
13209,0.0,0.0,0.04025602834024395,0.0,0.04025602834024395,0.1878614655878051
13210,0.0,0.03559288854086954,0.0533893328113043,0.03559288854086954,0.0533893328113043,0.24915021978608676
13211,0.01731391865921014,0.03462783731842028,0.06925567463684056,0.0,0.01731391865921014,0.19045310525131154
13212,0.0,0.03289527788285991,0.09868583364857975,0.0,0.016447638941429955,0.29605750094573924
13213,0.010898707413300783,0.0,0.04359482965320313,0.021797414826601566,0.021797414826601566,0.16348061119951174
13214,0.0321548577951414,0.0160774288975707,0.0803871444878535,0.0321548577951414,0.0482322866927121,0.160774288975707
13215,0.0,0.0,0.05234231876472128,0.02617115938236064,0.09159905783826224,0.18319811567652447
13216,0.0,0.0,0.06101281269066504,0.06101281269066504,0.1830384380719951,0.6101281269066504
54283,0.0,0.0,0.0,0.0,0.0,0.0
54469,0.0,0.0,0.0,0.0,0.0,0.0
54478,0.0,0.0,0.0,0.0,0.0,0.0
57017,0.0,0.0,0.0,0.0,0.0,0.0
57021,0.0,0.0,0.0,0.0,0.0,0.0
57028,0.0,0.0,0.0,0.0,0.0,0.0
57031,0.0,0.0,0.0,0.0,0.0,0.0
57032,0.0,0.42689434364994666,0.21344717182497333,0.0,0.21344717182497333,0.42689434364994666
57039,0.0,0.5333333333333333,0.0,0.0,0.0,0.0
57049,0.0,0.0,0.0,0.0,0.0,0.2304147465437788
57129,0.0,0.0,0.0,0.0,0.0,0.0
57134,0.0,0.0,0.0,0.0,0.0,1.618996222342148
57140,0.0,0.0,0.0,0.0,0.0,0.0
57142,0.0,0.0,0.0,0.0,0.0,0.0
57145,0.0,0.0,0.0,0.0,0.0,0.0
57146,0.0,0.0,0.0,0.0,0.0,0.0
57147,0.0,0.0,0.0,0.0,0.0,0.0
57148,0.0,0.0,0.0,0.0,0.0,0.0
57153,0.0,0.0,0.0,0.0,0.0,0.0
57156,0.0,0.0,0.0,0.0,0.0,0.0
57162,0.0,0.0,0.0,0.0,0.0,0.0
57204,0.0,0.0,0.0,0.0,0.0,0.0
57211,0.0,0.0,0.0,0.0,0.0,0.0
57212,0.0,0.0,0.0,0.0,0.0,0.0
57218,0.0,0.0,0.0,0.0,0.0,0.0
57256,0.0,0.0,0.0,0.0,0.0,0.0
57303,0.0,0.0,0.0,0.0,0.0,0.0
57350,0.0,0.0,0.0,0.0,0.0,0.0
57351,0.0,0.0,0.0,0.0,0.0,0.0
57352,0.0,0.0,0.0,0.0,0.0,0.0
57385,0.0,0.0,0.0,0.0,0.0,0.0
57396,0.0,0.0,0.0,0.0,0.0,0.0
57412,0.0,0.2458210422812193,0.4916420845624386,0.0,0.0,0.2458210422812193
57415,0.0,0.0,0.0,0.0,0.5659309564233164,0.0
57416,0.0,0.0,0.0,0.0,0.0,0.0
57438,0.0,0.0,0.0,0.0,0.0,0.0
57445,0.0,0.0,0.0,0.0,0.0,1.4347202295552368
57447,0.0,0.1990247785849338,0.1990247785849338,0.0,0.0995123892924669,0.3980495571698676
57449,0.0,0.0,0.0,0.0,0.0,0.0
57452,0.0,0.0,0.0,0.0,0.0,0.0
57454,0.0,0.0,0.0,0.0,0.0,0.0
57463,0.008482483671218934,0.033929934684875734,0.31385189583510054,0.04241241835609467,0.11875477139706506,0.28840444482144373
57467,0.0,0.0,3.6496350364963503,0.0,0.0,0.0
57480,0.0,0.0,0.18422143416386497,0.0,0.04605535854096624,0.27633215124579746
57482,0.0,0.0,0.0,0.0,0.0,0.0
57487,0.0,0.589043785588062,0.0,0.0,0.0,0.19634792852935404
57510,0.0,0.0,0.0,0.0,0.0,0.0
57511,0.0,0.0,0.0,0.0,0.0,0.0
57512,0.0,0.0,0.0,0.0,0.0,0.0
57527,0.0,0.0,0.0,0.0,0.0,0.0
57533,0.0,0.0,0.0,0.0,0.0,0.0
57534,0.0,0.5373455131649651,0.0,0.0,0.5373455131649651,0.0
57545,0.0,0.0,0.0,0.0,0.0,0.0
57546,0.0,0.0,0.0,0.0,0.0,0.0
57548,0.0,0.0,0.0,0.0,0.0,0.0
57552,0.0,0.0,0.0,0.0,0.0,0.0
57553,0.0,0.0,0.0,0.0,0.0,0.0
57554,0.0,0.0,0.0,0.0,0.0,0.0
57575,0.0,0.0,0.0,0.0,0.0,0.0
57578,0.0,0.0,0.0,0.0,0.0,0.0
57593,0.0,0.0,0.0,0.0,0.0,0.0
57601,0.0,0.7262164124909223,0.0,0.0,0.0,0.0
57616,0.0,0.0,0.0,0.0,0.0,0.29708853238265004
57620,0.0,0.0,0.0,0.0,0.0,0.0
57622,0.0,0.0,0.0,0.0,0.0,0.0
57624,0.0,0.0,0.0,0.0,0.0,0.0
57627,0.0,0.0,0.0,0.0,0.0,0.0
57634,0.0,0.0,0.0,0.0,0.0,0.0
57642,0.0,0.37453183520599254,0.37453183520599254,0.0,0.0,0.0
57649,0.0,0.0,0.0,0.0,0.0,0.0
57652,0.0,0.0,0.0,0.0,0.0,0.0
57656,0.0,0.0,0.0,0.0,0.0,0.0
57693,0.0,0.0,0.0,0.0,0.0,0.0
57694,0.0,0.0,0.0,0.0,0.0,0.0
57701,0.0,0.0,0.0,0.0,0.0,0.0
57707,0.0,0.0,0.0,0.0,0.0,0.0
57708,0.0,0.0,0.0,0.0,0.0,0.0
57751,0.0,0.0,0.07090689924129617,0.0,0.0,0.0
34014,0.0,0.0,0.0,0.0,0.0,0.0
34016,0.0,0.0,0.0,0.0,0.0,0.0
34022,0.0,0.13475272874275704,0.0,0.0,0.0,0.2695054574855141
34027,0.0,0.0,0.5449591280653951,0.0,0.0,0.0
34043,0.0,0.0,0.0,0.0,0.0,0.0
34057,0.0,0.0,0.051929168614010486,0.0,0.0,0.051929168614010486
34058,0.0,0.0,0.1638001638001638,0.0,0.0,0.3276003276003276
34077,0.0,0.18271514708569342,0.0,0.0,0.18271514708569342,0.0
34082,0.0,0.0,0.0,0.0,0.0,0.0
34087,0.0,0.0,0.0,0.0,0.0,0.301659125188537
34088,0.0,0.0,0.0,0.0,0.0,0.16806722689075632
34090,0.0,0.0,0.0,0.0,0.0,0.21600604816934876
34095,0.1446340757882557,0.1446340757882557,0.1446340757882557,0.0,0.0,0.5785363031530228
34113,0.0,0.0,0.0,0.0,0.0,0.0
34116,0.0,0.0,0.0,0.0,0.12075836251660427,0.24151672503320853
34118,0.0,0.0,0.0,0.0,0.0,0.0
34120,0.0,0.0,0.2947678703021371,0.0,0.0,0.0
34123,0.0,0.09204712812960235,0.0,0.0,0.0,0.0
34127,0.0,0.0,0.0,0.0,0.0,0.0
34129,0.0,0.059926889195181875,0.059926889195181875,0.0,0.11985377839036375,0.059926889195181875
34134,0.0,0.0,0.0,0.0,0.0,0.0
34146,0.0,0.0,0.0,0.0,0.0,0.0
34153,0.0,0.0,0.0,0.0,0.0,0.0
34154,0.0,0.0,0.05857201429157149,0.0,0.0,0.0
34159,0.0,0.0,0.0,0.0,0.0,0.0
34163,0.0,0.0,0.0,0.0,0.0,0.0
34164,0.0,0.0,0.0,0.0,0.0,0.0
34165,0.0,0.0,0.0,0.0,0.0,0.0
34169,0.0,0.27793218454697055,0.0,0.0,0.0,0.0
34172,0.0035509724338009963,0.010652917301402989,0.08522333841122391,0.021305834602805978,0.06036653137461694,0.3444443260786967
34176,0.0,0.0,0.0,0.0,0.0,0.0
34179,0.0,0.0,0.5288207297726071,0.0,0.0,0.0
34192,0.0,0.0,0.0,0.0,0.0,0.0
34198,0.0,0.11036309458117205,0.0,0.0,0.0,0.5518154729058603
34202,0.0,0.0,0.1461133839859731,0.0,0.1461133839859731,0.43834015195791937
34217,0.0,0.0,0.0,0.0,0.0,0.0
34227,0.0,0.0,0.0,0.0,0.0,0.5627462014631401
34240,0.0,0.0,0.0,0.0,0.0,0.0
34242,0.0,0.0,0.0,0.0,0.0,0.0
34244,0.0,0.0,0.0,0.0,0.0,0.33955857385398985
34246,0.0,0.0,0.0,0.0,0.0,0.0
34247,0.0,0.0,0.0,0.0,0.0,0.0
34249,0.0,0.0,0.0,0.0,0.0,0.0
34255,0.0,0.0,0.0,0.0,0.0,0.0
34256,0.0,0.0,0.0,0.0,0.0,0.0
34259,0.0,0.0,0.0,0.0,0.0,0.0
34263,0.0,0.0,0.0,0.0,0.0,0.0
34265,0.0,0.0,0.0,0.0,0.0,0.0
34270,0.0,0.0,0.1048327916972429,0.0,0.1048327916972429,0.4193311667889716
34282,0.0,0.0,0.0,0.0,0.0,0.0
34290,0.0,0.0,0.0,0.0,0.0,0.0
34295,0.0,0.0,0.0,0.0,0.0,0.0
34296,0.0,0.0,0.0,0.0,0.0,0.0
34307,0.0,0.0,0.0,0.0,0.0,0.3669724770642202
34309,0.0,0.0,0.0,0.0,0.0,0.0
34314,0.0,0.0,0.0,0.0,0.0,0.0
34320,0.0,0.0,0.0,0.0,0.0,0.0
34321,0.0,0.0,0.0,0.0,0.0,0.0
34327,0.0,0.3238341968911917,0.0,0.0,0.0,0.16191709844559585
34333,0.0,0.0,0.0,0.0,0.0,0.0
34337,0.0,0.0,0.20312817387771684,0.0,0.0,0.10156408693885842
54006,0.0,0.0,0.0,0.0,0.0,0.0
54025,0.0,0.0,0.0,0.0,0.0,0.7127583749109052
54110,0.0,0.0,0.0,0.0,0.0,0.0
54111,0.0,0.0,0.0,0.0,0.0,0.0
54115,0.0,0.0,0.0,0.0,0.0,0.0
54123,0.0,0.0,0.0,0.0,0.0,0.0
54165,0.0,0.0,0.0,0.0,0.0,1.6835016835016834
54168,0.0,0.0,0.0,0.0,0.0,0.0
54184,0.0,0.0,0.0,0.0,0.0,0.0
54186,0.0,0.0,0.0,0.0,0.0,0.0
54197,0.0,0.0,0.0,0.0,0.0,0.4370629370629371
54257,0.0,0.0,0.0,0.1795654516071108,0.0,0.3591309032142216
54265,0.0,0.4664179104477612,0.0,0.0,0.0,0.4664179104477612
54274,0.0,0.10830715910321671,0.0,0.10830715910321671,0.0,0.21661431820643343
54289,0.0,0.0,0.0,0.0,0.0,0.0
54296,0.0,0.0,0.0,0.0,0.0,0.0
54300,0.0,0.0,0.0,0.1528117359413203,0.0,0.0
54304,0.0,0.13965505202150688,0.13965505202150688,0.0,0.0,0.13965505202150688
54305,0.0,0.0,0.0,0.0,0.0,0.0
54311,0.0,0.0,0.0,0.0,0.0,0.0
54328,0.0,0.15878056525881232,0.0,0.0,0.0,0.0
54330,0.0,0.0,0.0,0.0,0.0,0.0
54339,0.0,0.0,0.25097251850922325,0.0,0.0,0.12548625925461163
54352,0.0,0.0,0.0,0.0,0.0,0.0
54357,0.0,0.10112245929821012,0.10112245929821012,0.0,0.0,0.4044898371928405
54366,0.0,0.0,0.0,0.0,0.0,0.0
54395,0.03824384274131865,0.03824384274131865,0.18165825302126357,0.0,0.08604864616796695,0.2868288205598899
54439,0.0,0.0,0.0,0.0,0.0,0.8488964346349746
54459,0.0,0.0,0.0,0.0,0.0,0.0
54482,0.0,0.0,0.1012965964343598,0.0,0.0,0.0
54483,0.0,0.0,0.0,0.0,0.0,0.0
54495,0.0,0.0,0.2457002457002457,0.0,0.0,0.2457002457002457
54498,0.0,0.4104247896572953,0.0,0.0,0.20521239482864764,0.4104247896572953
54526,0.0,0.0,0.0,0.11238480557428636,0.0,0.11238480557428636
54547,0.0,0.0662646610562587,0.09939699158438804,0.03313233052812935,0.0,0.19879398316877608
54549,0.0,0.0,0.0,0.0,0.0,0.0
54571,0.0,0.0,0.0,0.0,0.0,0.0
54578,0.0,0.06918021445866483,0.13836042891732966,0.0,0.06918021445866483,0.3459010722933241
44009,0.0,0.0,0.0,0.0,0.0,0.2255554302469832
44014,0.0,0.0,0.0,0.0,0.0,0.0
44018,0.0,0.13123359580052493,0.0,0.0,0.0,0.0
44020,0.0,0.0,0.05249619402593312,0.0,0.0,0.20998477610373248
44024,0.0,0.0,0.0,0.0,0.0,0.0
44026,0.0,0.051588939331407346,0.15476681799422204,0.0,0.15476681799422204,0.25794469665703673
44028,0.0,0.0,0.0,0.0,0.0,0.0
44029,0.0,0.0,0.0,0.0,0.0,0.0
44035,0.0,0.1550547860243953,0.051684928674798424,0.0,0.051684928674798424,0.1550547860243953
44037,0.0,0.0,0.0,0.0,0.0,0.0
44039,0.0,0.0,0.0,0.0,0.0,0.0
44041,0.0,0.0,0.0,0.0,0.0,0.0
44045,0.0,0.0,0.0,0.0,0.0,0.0
44047,0.0,0.04784688995215311,0.0,0.0,0.0,0.0
44061,0.0,0.0,0.0,0.0,0.0,0.0
44066,0.0,0.0,0.0,0.0,0.0,0.0
44070,0.0,0.0,0.0,0.0,0.0,0.0
44071,0.0,0.0,0.0,0.0,0.0,0.0
44074,0.0,0.0,0.0,0.0,0.0,0.5108556832694764
44094,0.0,0.0,0.0,0.0,0.0,0.0
44101,0.0,0.0,0.0,0.0,0.0,0.32180209171359614
44109,0.006521157896796155,0.04238752632917501,0.12390200003912694,0.009781736845194232,0.06195100001956347,0.3032338422010212
44114,0.0,0.0,0.0,0.0,0.0,0.07712776213798157
44120,0.0,0.0,0.19801980198019803,0.0,0.0,0.39603960396039606
44130,0.0,0.0,0.0,0.0,0.0,0.0
44133,0.0,0.0,0.0,0.0,0.0,0.0
44143,0.0,0.12386048355132777,0.07431629013079666,0.0,0.02477209671026556,0.09908838684106223
44145,0.0,0.0,0.0,0.0,0.0,0.0
44150,0.0,0.0,0.0,0.0,0.0,0.0
44158,0.0,0.0,0.0,0.0,0.0,0.0
44159,0.0,0.0,0.0,0.0,0.0,0.0
44162,0.0,0.08583138424564941,0.06437353818423708,0.021457846061412354,0.08583138424564941,0.30040984485977296
44166,0.0,0.0,0.17568517217146873,0.0,0.0,0.17568517217146873
44169,0.0,0.0,0.0,0.0,0.0,0.0
44171,0.0,0.0,0.0,0.0,0.0,0.5630630630630631
44172,0.06558667278808945,0.06558667278808945,0.0,0.0,0.0,0.06558667278808945
44178,0.0,0.0,0.0,0.0,0.0,0.0
44179,0.0,0.0,0.0,0.0,0.0,0.0
44188,0.0,0.0,0.0,0.0,0.0,0.0
44190,0.0,0.03721345638582912,0.03721345638582912,0.0,0.03721345638582912,0.18606728192914557
44194,0.0,0.25268477574226156,0.25268477574226156,0.0,0.0,0.12634238787113078
44198,0.0,0.12171372930866602,0.0,0.0,0.0,0.24342745861733203
44201,0.0,0.0,0.0,0.0,0.0,0.0
44204,0.0,0.20454080589077522,0.0,0.0,0.0,0.10227040294538761
44209,0.0,0.0,0.0,0.0,0.0,0.0
44215,0.0,0.08481404520588609,0.0,0.0,0.042407022602943045,0.16962809041177218
44217,0.0,0.0,0.0,0.0,0.0,0.0
44220,0.0,0.0,0.0,0.0,0.0,0.0
06006,0.0,0.0,0.0,0.0,0.0,0.0
06011,0.0,0.0,0.26874496103198064,0.0,0.0,0.26874496103198064
06027,0.0,0.020039276982886458,0.040078553965772916,0.0,0.020039276982886458,0.2404713237946375
06031,0.0,0.0,0.0,0.0,0.0,0.0
06032,0.0,0.0,0.0,0.0,0.0,0.0
06033,0.0,0.0,0.0,0.0,0.0,0.0
06034,0.0,0.0,0.0,0.0,0.0,0.0
06046,0.0,0.0,0.2943773918163085,0.0,0.0,0.588754783632617
06054,0.0,0.0,0.0,0.0,0.0,0.0
06059,0.0,0.0,1.3321492007104796,0.0,0.0,0.0
06060,0.0,0.0,0.0,0.0,0.0,0.0
06064,0.0,0.0,0.0,0.0,0.0,0.0
06065,0.0,0.0,0.15552099533437014,0.0,0.0,0.0
06088,0.014592703064759497,0.017511243677711397,0.1926236804548254,0.005837081225903799,0.11090454329217217,0.2655871957786229
06092,0.0,0.0,0.0,0.0,0.0,0.0
06114,0.0,0.0,0.18726591760299627,0.0,0.0,0.0
06121,0.0,0.0,0.0,0.0,0.0,0.0
06122,0.0,0.0,0.0,0.0,0.0,0.0
06123,0.0,0.0,0.0,0.0,0.139640425903299,0.31419095828242277
06128,0.0,0.0,0.0,0.0,0.0,0.0
06147,0.0,0.0,0.0,0.0,0.0,0.0
06149,0.0,0.0,0.09917683229197659,0.0,0.0,0.09917683229197659
06150,0.0,0.0,0.0,0.0,0.0,0.0
06157,0.0,0.0,0.0,0.0,0.0,0.0
06159,0.0,0.0,0.3923107100823852,0.0,0.0,0.1961553550411926
06161,0.0,0.0,0.0,0.0,0.0,0.0
45006,0.0,0.0,0.0,0.0,0.0,0.0
45034,0.0,0.0,0.0,0.0,0.0,0.0
45043,0.0,0.0,1.0683760683760686,0.0,0.0,0.0
45046,0.0,0.0,0.0,0.0,0.0,0.0
45059,0.0,0.0,0.0,0.0,0.0,0.0
45062,0.0,0.0,0.0,0.0,0.0,0.0
45067,0.0,0.0,0.0,0.0,0.0,0.0
45072,0.0,0.0,0.0,0.0,0.0,0.0
45075,0.0,0.09781864423359092,0.09781864423359092,0.0,0.09781864423359092,0.29345593270077275
45089,0.0,0.0,0.11498217776244682,0.0,0.0,0.11498217776244682
45100,0.0,0.0,0.0,0.0,0.0,1.984126984126984
45126,0.0,0.0,0.0,0.0,0.0,0.0
45146,0.0,0.0,0.0,0.0,0.0,0.0
45147,0.0,0.09536070185476565,0.0,0.0,0.09536070185476565,0.09536070185476565
45154,0.0,0.0,0.0,0.0,0.0,0.0
45169,0.0,0.11244799280332846,0.11244799280332846,0.0,0.0,0.4497919712133138
45173,0.0,0.0,0.0,0.0,0.0,0.0
45188,0.0,0.0,0.0,0.0,0.0,0.0
45193,0.0,0.0,0.0,0.0,0.0,0.0
45194,0.0,0.0,0.36088054853843377,0.0,0.0,0.0
45196,0.0,0.0,0.0,0.0,0.0,0.0
45197,0.0,0.0,0.0,0.0,0.0,0.0
45204,0.0,0.0,0.0,0.0,0.0,0.0
45232,0.0,0.046468401486988845,0.13940520446096655,0.0,0.046468401486988845,0.18587360594795538
45234,0.008712167413009009,0.017424334826018018,0.0958338415430991,0.017424334826018018,0.16553118084717117,0.2700771898032792
45235,0.0,0.0,0.0,0.0,0.0,0.2443195699975568
45261,0.0,0.0,0.0,0.0,0.0,0.0
45272,0.0,0.0,0.3038590094196293,0.0,0.0,0.0
45273,0.0,0.0,0.0,0.0,0.0,0.0
45274,0.0,0.1332090049287332,0.1332090049287332,0.0,0.0,0.1332090049287332
45282,0.0,0.0,0.3301419610432486,0.0,0.0,0.0
45284,0.0,0.04907734589713388,0.19630938358853553,0.04907734589713388,0.09815469179426776,0.09815469179426776
45285,0.0,0.061357221744999385,0.24542888697999754,0.061357221744999385,0.24542888697999754,0.061357221744999385
45286,0.0,0.0,0.0,0.0,0.1157943492357573,0.5789717461787864
45289,0.0,0.0,0.0,0.0,0.0,0.0
45298,0.0,0.17649135192375573,0.0,0.0,0.0,0.0
45300,0.0,0.0,0.0,0.0,0.0,0.0
45302,0.0,0.061053788387569446,0.061053788387569446,0.0,0.18316136516270837,0.061053788387569446
45308,0.0,0.3168567807351077,0.0,0.0,0.3168567807351077,0.3168567807351077
45327,0.0,0.0,0.0,0.0,0.0,0.0
45333,0.0,0.0,0.0,0.0,0.0,0.0
75101,0.06153088850603002,0.0,0.3076544425301501,0.06153088850603002,0.4922471080482402,0.6153088850603002
75102,0.04935834155972359,0.0,0.09871668311944717,0.0,0.3455083909180651,0.3948667324777887
75103,0.08623663332183511,0.08623663332183511,0.11498217776244682,0.028745544440611705,0.11498217776244682,0.4024376221685639
75104,0.07276166915269036,0.03638083457634518,0.7639975261032489,0.0,0.29104667661076145,0.8367591952559392
75105,0.0,0.016918183663801857,0.30452730594843336,0.06767273465520743,0.3214454896122352,0.6936455302158759
75106,0.0,0.0,0.29328380095806045,0.0,0.46436601818359563,0.733209502395151
75107,0.0,0.0,0.24756246191346737,0.0,0.47608165752589887,0.6665143205362584
75108,0.027432584423778564,0.0,0.5212191040517927,0.0,0.3840561819328999,1.2618988834938138
75109,0.08385181706887587,0.016770363413775177,0.2180147243790773,0.016770363413775177,0.2180147243790773,0.4863405389994801
75110,0.021755210372884304,0.010877605186442152,0.06526563111865293,0.010877605186442152,0.054388025932210766,0.4459818126441283
75111,0.013603868940326629,0.013603868940326629,0.0952270825822864,0.0068019344701633145,0.12243482046293966,0.3877102647993089
75112,0.0,0.021202312465546245,0.07067437488515414,0.0,0.1060115623277312,0.30389981200616284
75113,0.005508063805411121,0.011016127610822242,0.11566933991363355,0.0,0.12117740371904469,0.225830616021856
75114,0.0,0.0,0.10211152036760147,0.0,0.1677546406039167,0.2771598409977754
75115,0.00856589744907574,0.00856589744907574,0.09422487193983313,0.01713179489815148,0.09850782066437101,0.30408935944218873
75116,0.0,0.012088536440893102,0.0846197550862517,0.0,0.0846197550862517,0.3022134110223275
75117,0.023832931152620133,0.0,0.07745702624601543,0.0,0.0714987934578604,0.23832931152620135
75118,0.020506510817184458,0.005126627704296114,0.13329232031169896,0.010253255408592229,0.0717727878601456,0.19481185276325233
75119,0.01609502502776392,0.0,0.08047512513881959,0.010730016685175946,0.0590150917684677,0.18777529199057905
75120,0.005112369890186295,0.015337109670558884,0.06134843868223554,0.005112369890186295,0.05623606879204924,0.1942700558270792
77053,0.0,0.0,0.0,0.0,0.0,0.0
77083,0.0,0.0,0.0,0.0,0.0,0.0
77108,0.0,0.0,0.0,0.0,0.0,0.0
77139,0.0,0.0,0.0,0.0,0.0,0.0
77169,0.0,0.0,0.0,0.0,0.0,0.0
77249,0.0,0.0,0.0,0.0,0.0,0.0
77282,0.0,0.0,0.0,0.0,0.0,0.0
77291,0.0,0.0,0.0,0.0,0.0,0.0
77294,0.0,0.0,0.0,0.0,0.0,0.0
77373,0.0,0.0,0.0,0.0,0.0,0.0
77450,0.0,0.0,0.0,0.0,0.0,0.0
77514,0.0,0.0,0.0,0.0,0.0,0.0
78092,0.0,0.0,0.0,0.0,0.0,0.0
78124,0.0,0.0,0.0,0.0,0.0,0.0
78126,0.0,0.0,0.0,0.0,0.0,0.0
78146,0.0,0.0,0.0,0.0,0.0,0.0
78158,0.0,0.0,0.0,0.0,0.0,0.0
78640,0.0,0.0,0.0,0.0,0.0,0.0
78646,0.0,0.0,0.0,0.0,0.0,0.0
78686,0.0,0.0,0.0,0.0,0.0,0.0
91027,0.0,0.029681517319165355,0.08904455195749607,0.0,0.05936303463833071,0.23745213855332284
91064,0.0,0.0,0.0,0.0,0.0,0.0
91097,0.0,0.0,0.0,0.0,0.0,0.0
91114,0.0,0.0,0.0,0.0,0.0,0.0
91161,0.0,0.04966969651815427,0.0,0.0,0.0,0.0
91191,0.0,0.0,0.0,0.0,0.0,0.0
91201,0.0,0.0,0.0,0.0,0.0,0.0
91215,0.0,0.0,0.0,0.0,0.0,0.0
91216,0.0,0.0,0.0,0.0,0.0,0.0
91235,0.0,0.0,0.0,0.0,0.0,0.0
91286,0.0,0.0,0.0,0.0,0.0,0.0
91326,0.0,0.06119576525304449,0.0,0.0,0.18358729575913346,0.12239153050608897
91345,0.0,0.0,0.0,0.0,0.0,0.0
91377,0.0,0.0,0.0,0.0,0.02003044627834308,0.0
91421,0.0,0.0,0.0,0.0,0.0,0.0
